YR MNTH DY HR SWE PRCP RAIM TAIR PET ET MOD_RUN OBS_RUN
1980 11 24 12   0.0000000   0.0000000   0.0000000  -0.4050000   0.5573000   0.4046000   0.1479000   0.0146000
1980 11 25 12   0.0000000   0.0000000   0.0000000  -1.1900000   0.5274000   0.3820000   0.1426000   0.0155000
1980 11 26 12   0.0000000   0.0000000   0.0000000  -1.6400000   0.5148000   0.3721000   0.1375000   0.0172000
1980 11 27 12   0.0000000   0.0000000   0.0000000   1.7750000   0.5808000   0.4190000   0.1328000   0.0163000
1980 11 28 12   0.0000000   0.0000000   0.0000000   0.9650000   0.5061000   0.3643000   0.1283000   0.0155000
1980 11 29 12   0.0000000   0.0000000   0.0000000   5.2750000   0.5812000   0.4175000   0.1240000   0.0172000
1980 11 30 12   0.0000000   0.0000000   0.0000000   9.1350000   0.7074000   0.5070000   0.1199000   0.0172000
1980 12 01 12   0.0000000   0.0000000   0.0000000   7.9900000   0.6900000   0.4932000   0.1160000   0.0172000
1980 12 02 12   0.0000000   0.0000000   0.0000000  -3.9450000   0.4200000   0.2994000   0.1124000   0.0155000
1980 12 03 12   0.0000000   0.0000000   0.0000000  -0.9850000   0.4517000   0.3215000   0.1089000   0.0155000
1980 12 04 12   0.0000000   0.0000000   0.0000000   7.5400000   0.6016000   0.4275000   0.1055000   0.0155000
1980 12 05 12   0.0000000   0.0000000   0.0000000  15.0750000   0.8673000   0.6148000   0.1024000   0.0172000
1980 12 06 12   0.0000000   0.0000000   0.0000000   9.6200000   0.6601000   0.4664000   0.0994000   0.0172000
1980 12 07 12   0.0000000  12.8800000  12.8800000   2.8150000   0.5535000   0.3901000   0.2371000   0.1203000
1980 12 08 12  43.6107000  43.3900000   0.3000000  -0.7400000   0.4878000   0.4854000   0.1350000   0.4124000
1980 12 09 12  48.1278000   4.7600000   0.3000000  -2.2800000   0.4592000   0.4397000   0.1514000   0.2320000
1980 12 10 12  47.8285000   0.0000000   0.2993000  -1.1600000   0.4302000   0.4041000   0.1456000   0.1203000
1980 12 11 12  46.6912000   0.0000000   0.9270000   4.3300000   0.4873000   0.4542000   0.1433000   0.0825000
1980 12 12 12  27.1561000   0.0000000  18.5296000   7.8450000   0.5420000   0.5393000   1.7948000   0.0687000
1980 12 13 12  16.0925000   0.0000000  12.9304000   5.7250000   0.5651000   0.5623000   2.6340000   0.0533000
1980 12 14 12   9.2942000   0.0000000   6.4902000   3.6250000   0.4765000   0.4741000   1.4336000   0.0481000
1980 12 15 12   2.4713000   0.0000000   6.7832000   5.4150000   0.4860000   0.4836000   0.4974000   0.0481000
1980 12 16 12   0.1293000   5.1100000   7.2782000   7.4750000   0.6324000   0.6293000   0.7271000   0.0447000
1980 12 17 12   0.0000000   0.0000000   0.0000000   7.6250000   0.5548000   0.5520000   0.2954000   0.0447000
1980 12 18 12   0.0000000   0.0000000   0.0000000   6.7250000   0.5646000   0.5350000   0.3006000   0.0412000
1980 12 19 12   0.0000000   0.0000000   0.0000000  -4.3200000   0.3939000   0.3624000   0.2864000   0.0387000
1980 12 20 12   0.0000000   0.0000000   0.0000000  -9.5000000   0.3358000   0.3052000   0.2730000   0.0344000
1980 12 21 12   0.0000000   0.0000000   0.0000000  -7.5150000   0.3438000   0.3100000   0.2604000   0.0301000
1980 12 22 12   0.0000000   0.0000000   0.0000000  -1.6300000   0.4374000   0.3919000   0.2485000   0.0275000
1980 12 23 12   0.0000000   0.0000000   0.0000000   0.6450000   0.4809000   0.4282000   0.2372000   0.0301000
1980 12 24 12   2.2502000   2.5200000   0.3000000  -4.4100000   0.3708000   0.3285000   0.2281000   0.0344000
1980 12 25 12   1.9638000   0.0000000   0.2864000 -11.8650000   0.3076000   0.2801000   0.2180000   0.0326000
1980 12 26 12   1.6884000   0.0000000   0.2754000  -3.0850000   0.3851000   0.3576000   0.2085000   0.0275000
1980 12 27 12   0.0000000   0.0000000   1.6884000   1.8650000   0.4680000   0.4391000   0.2066000   0.0301000
1980 12 28 12   0.0000000   0.0000000   0.0000000   4.9650000   0.5648000   0.5620000   0.1897000   0.0344000
1980 12 29 12   0.0000000   0.0000000   0.0000000   4.3900000   0.5559000   0.5246000   0.1862000   0.0344000
1980 12 30 12   0.0000000   0.0000000   0.0000000   5.3750000   0.5178000   0.4738000   0.1784000   0.0344000
1980 12 31 12   0.0000000   0.0000000   0.0000000   4.8850000   0.5491000   0.4938000   0.1710000   0.0326000
1981 01 01 12   0.0000000   0.0000000   0.0000000   3.5850000   0.5274000   0.4687000   0.1641000   0.0326000
1981 01 02 12   0.0000000   0.0000000   0.0000000   0.6800000   0.4530000   0.3995000   0.1575000   0.0301000
1981 01 03 12   0.0000000   0.0000000   0.0000000   1.0850000   0.4990000   0.4381000   0.1512000   0.0275000
1981 01 04 12   0.0000000   0.0000000   0.0000000  -5.9950000   0.4080000   0.3568000   0.1454000   0.0241000
1981 01 05 12   0.0000000   0.0000000   0.0000000  -2.3950000   0.4594000   0.4008000   0.1398000   0.0241000
1981 01 06 12   0.0000000   0.0000000   0.0000000   1.6900000   0.5362000   0.4666000   0.1345000   0.0241000
1981 01 07 12   0.0000000   0.0000000   0.0000000   0.4250000   0.4728000   0.4103000   0.1295000   0.0232000
1981 01 08 12   0.0000000   0.0000000   0.0000000   0.5750000   0.5141000   0.4453000   0.1248000   0.0232000
1981 01 09 12   0.0000000   0.0000000   0.0000000  -0.9400000   0.5096000   0.4404000   0.1203000   0.0232000
1981 01 10 12   0.0000000   0.0000000   0.0000000  -5.2200000   0.4397000   0.3792000   0.1160000   0.0232000
1981 01 11 12   0.0000000   0.0000000   0.0000000  -4.7050000   0.4599000   0.3959000   0.1120000   0.0223000
1981 01 12 12   0.0000000   0.0000000   0.0000000  -2.5350000   0.4411000   0.3790000   0.1081000   0.0215000
1981 01 13 12   0.0000000   0.0000000   0.0000000   1.9200000   0.5583000   0.4790000   0.1045000   0.0232000
1981 01 14 12   0.0000000   0.0000000   0.0000000   1.2900000   0.5895000   0.5046000   0.1011000   0.0249000
1981 01 15 12   0.0000000   0.0000000   0.0000000  -0.8600000   0.5622000   0.4801000   0.0978000   0.0258000
1981 01 16 12   0.0000000   0.0000000   0.0000000  -5.2150000   0.4882000   0.4161000   0.0947000   0.0258000
1981 01 17 12   0.0000000   0.0000000   0.0000000  -5.9000000   0.4838000   0.4116000   0.0917000   0.0206000
1981 01 18 12   0.0000000   0.0000000   0.0000000   0.2150000   0.5695000   0.4836000   0.0889000   0.0198000
1981 01 19 12   0.0000000   0.7300000   0.7300000   3.3700000   0.6793000   0.5755000   0.0899000   0.0232000
1981 01 20 12   0.0000000   0.0000000   0.0000000   2.3900000   0.6313000   0.5880000   0.0837000   0.0258000
1981 01 21 12   0.0000000   0.0000000   0.0000000   1.0350000   0.6614000   0.5872000   0.0812000   0.0258000
1981 01 22 12   0.0000000   0.0000000   0.0000000   3.2600000   0.6881000   0.5944000   0.0789000   0.0258000
1981 01 23 12   0.0000000   0.0000000   0.0000000   6.0700000   0.7379000   0.6277000   0.0767000   0.0249000
1981 01 24 12   0.0000000   0.0000000   0.0000000  10.2450000   0.8425000   0.7100000   0.0746000   0.0266000
1981 01 25 12   0.0000000   0.0000000   0.0000000  10.4600000   0.9443000   0.7908000   0.0726000   0.0275000
1981 01 26 12   0.0000000   0.0000000   0.0000000   3.9550000   0.7951000   0.6626000   0.0707000   0.0275000
1981 01 27 12   0.0000000   0.0000000   0.0000000   1.9500000   0.7570000   0.6288000   0.0689000   0.0266000
1981 01 28 12   0.0000000   0.0000000   0.0000000   4.4450000   0.8343000   0.6910000   0.0671000   0.0258000
1981 01 29 12   0.0000000   0.0000000   0.0000000   3.6000000   0.8430000   0.6959000   0.0654000   0.0232000
1981 01 30 12   0.0000000   0.0000000   0.0000000  -4.7700000   0.6243000   0.5137000   0.0638000   0.0223000
1981 01 31 12   0.0000000   0.0000000   0.0000000  -3.0850000   0.6103000   0.5010000   0.0623000   0.0241000
1981 02 01 12   4.6689000   4.9100000   0.3000000  -3.9350000   0.5883000   0.4818000   0.0623000   0.0258000
1981 02 02 12   4.3762000   0.0000000   0.2928000  -9.6350000   0.5555000   0.4774000   0.0609000   0.0249000
1981 02 03 12   4.0899000   0.0000000   0.2863000  -6.0950000   0.7145000   0.6295000   0.0595000   0.0241000
1981 02 04 12   3.8088000   0.0000000   0.2811000  -5.4400000   0.7026000   0.6210000   0.0582000   0.0232000
1981 02 05 12   3.5338000   0.0000000   0.2750000  -0.6600000   0.8891000   0.7865000   0.0569000   0.0232000
1981 02 06 12   3.2655000   0.0000000   0.2683000  -1.3100000   0.9053000   0.7901000   0.0557000   0.0232000
1981 02 07 12   0.9865000   0.0000000   2.2790000   1.1950000   0.9388000   0.8136000   0.0646000   0.0249000
1981 02 08 12   0.8005000   0.0000000   0.1860000  -4.8200000   0.8023000   0.7983000   0.0530000   0.0258000
1981 02 09 12   0.6441000   0.0000000   0.1564000  -3.7750000   0.7713000   0.6986000   0.0577000   0.0258000
1981 02 10 12   0.5126000   0.0000000   0.1315000 -10.0100000   0.6603000   0.5745000   0.0562000   0.0249000
1981 02 11 12   2.7441000   2.5100000   0.3086000 -14.0750000   0.6040000   0.5177000   0.0558000   0.0206000
1981 02 12 12   2.4479000   0.0000000   0.2962000  -5.5700000   0.8296000   0.7288000   0.0545000   0.0189000
1981 02 13 12   2.1607000   0.0000000   0.2872000  -0.8050000   1.0022000   0.8767000   0.0533000   0.0206000
1981 02 14 12   0.0000000   0.0000000   2.1607000   4.0850000   1.1707000   1.0089000   0.0615000   0.0258000
1981 02 15 12   0.0000000   0.0000000   0.0000000   6.7850000   1.2701000   1.2638000   0.0496000   0.0292000
1981 02 16 12   0.0000000   0.0000000   0.0000000   9.2100000   1.3501000   1.0872000   0.0534000   0.0378000
1981 02 17 12   0.0000000   0.0000000   0.0000000  10.6000000   1.3902000   1.1126000   0.0521000   0.0378000
1981 02 18 12   0.0000000   0.0000000   0.0000000  11.7250000   1.4772000   1.1760000   0.0509000   0.0326000
1981 02 19 12   0.0000000   0.0000000   0.0000000  11.2600000   1.4622000   1.1575000   0.0497000   0.0275000
1981 02 20 12   0.0000000   0.0000000   0.0000000  14.0400000   1.5001000   1.1809000   0.0485000   0.0258000
1981 02 21 12   0.0000000   0.0000000   0.0000000  14.7400000   1.6378000   1.2819000   0.0474000   0.0232000
1981 02 22 12   0.0000000   0.0000000   0.0000000   8.4450000   1.4104000   1.0971000   0.0464000   0.0189000
1981 02 23 12   0.0000000   0.0000000   0.0000000   8.6000000   1.5212000   1.1770000   0.0454000   0.0163000
1981 02 24 12   0.0000000   0.0000000   0.0000000   9.8550000   1.5020000   1.1554000   0.0444000   0.0163000
1981 02 25 12   0.0000000   0.0000000   0.0000000  14.8850000   1.7716000   1.3550000   0.0435000   0.0155000
1981 02 26 12   0.0000000   0.0000000   0.0000000  16.0350000   1.8810000   1.4290000   0.0426000   0.0146000
1981 02 27 12   0.0000000   0.0000000   0.0000000  16.2650000   1.8356000   1.3846000   0.0418000   0.0155000
1981 02 28 12   0.0000000   0.0000000   0.0000000   9.8350000   1.6950000   1.2696000   0.0409000   0.0146000
1981 03 01 12   0.0000000   0.0000000   0.0000000   4.3100000   1.4739000   1.0969000   0.0401000   0.0120000
1981 03 02 12   0.0000000   2.3800000   2.3800000   6.9300000   1.2996000   0.9617000   0.0513000   0.0146000
1981 03 03 12   0.0000000   0.0000000   0.0000000   6.1600000   1.3540000   1.3473000   0.0386000   0.0163000
1981 03 04 12   0.0000000  11.9800000  11.9800000   6.5700000   0.8740000   0.6477000   0.3275000   0.0215000
1981 03 05 12   0.0000000   0.0000000   0.0000000   3.0750000   1.4334000   1.4262000   0.0772000   0.0215000
1981 03 06 12   0.0000000   0.0000000   0.0000000   5.0350000   1.6452000   1.2748000   0.0936000   0.0215000
1981 03 07 12   0.0000000   0.0000000   0.0000000   3.9000000   1.5605000   1.1967000   0.0898000   0.0206000
1981 03 08 12   0.0000000   0.0000000   0.0000000   2.2250000   1.5495000   1.1811000   0.0862000   0.0163000
1981 03 09 12   0.0000000   0.0000000   0.0000000   4.1100000   1.7564000   1.3310000   0.0828000   0.0155000
1981 03 10 12   0.0000000   0.0000000   0.0000000   4.6350000   1.8535000   1.3952000   0.0795000   0.0155000
1981 03 11 12   0.0000000   0.0000000   0.0000000   5.5050000   1.8849000   1.4088000   0.0765000   0.0155000
1981 03 12 12   0.0000000   0.0000000   0.0000000   7.7300000   2.0752000   1.5400000   0.0736000   0.0155000
1981 03 13 12   0.0000000   0.0000000   0.0000000  10.4250000   2.0405000   1.5023000   0.0708000   0.0146000
1981 03 14 12   0.0000000   0.0000000   0.0000000   7.1800000   2.0892000   1.5262000   0.0682000   0.0137000
1981 03 15 12   0.0000000   0.0000000   0.0000000  10.6950000   2.1754000   1.5766000   0.0658000   0.0155000
1981 03 16 12   0.0000000   0.0000000   0.0000000   8.3450000   2.2612000   1.6252000   0.0634000   0.0155000
1981 03 17 12   0.0000000   0.0000000   0.0000000  12.7450000   2.4674000   1.7582000   0.0612000   0.0172000
1981 03 18 12   0.0000000   6.1100000   6.1100000   7.3000000   1.9259000   1.3595000   0.0896000   0.0275000
1981 03 19 12   0.0000000   0.0000000   0.0000000   3.6550000   2.0390000   2.0288000   0.0571000   0.0301000
1981 03 20 12   0.0000000   0.0000000   0.0000000   5.9150000   2.1511000   1.5437000   0.0766000   0.0275000
1981 03 21 12   0.0000000   0.0000000   0.0000000  12.1950000   2.1932000   1.5537000   0.0736000   0.0249000
1981 03 22 12   0.0000000  13.0600000  13.0600000   7.6550000   1.5996000   1.1237000   0.1518000   0.0430000
1981 03 23 12   0.0000000   0.0000000   0.0000000   6.4200000   2.4161000   2.4040000   0.1092000   0.0945000
1981 03 24 12   0.0000000   0.0000000   0.0000000  10.9500000   2.6581000   1.9546000   0.1191000   0.0799000
1981 03 25 12   0.0000000  21.0000000  21.0000000  13.2150000   2.1602000   1.5687000   1.6074000   0.1203000
1981 03 26 12   0.0000000   6.0800000   6.0800000  11.1300000   2.2997000   2.2882000   0.7926000   0.3007000
1981 03 27 12   0.0000000   0.0000000   0.0000000  13.7200000   2.7254000   2.7117000   0.2025000   0.1289000
1981 03 28 12   0.0000000   0.0000000   0.0000000  16.0550000   2.1546000   1.6964000   0.1948000   0.0945000
1981 03 29 12   0.0000000  12.6700000  12.6700000  12.0350000   1.9295000   1.5063000   0.8330000   0.2406000
1981 03 30 12   0.0000000   0.0000000   0.0000000  13.7200000   3.4550000   3.4378000   0.2096000   0.1375000
1981 03 31 12   0.0000000   0.0000000   0.0000000  16.8250000   3.3651000   2.7071000   0.2112000   0.0859000
1981 04 01 12   0.0000000   0.0000000   0.0000000  13.5900000   3.4769000   2.7585000   0.2008000   0.0773000
1981 04 02 12   0.0000000   0.0000000   0.0000000  18.3050000   3.8257000   2.9951000   0.1909000   0.0670000
1981 04 03 12   0.0000000   0.0000000   0.0000000  20.8450000   3.1075000   2.3975000   0.1817000   0.0627000
1981 04 04 12   0.0000000   0.0000000   0.0000000  13.2650000   3.4548000   2.6340000   0.1729000   0.0576000
1981 04 05 12   0.0000000   0.0000000   0.0000000   8.8900000   2.9746000   2.2381000   0.1647000   0.0524000
1981 04 06 12   0.0000000   0.0000000   0.0000000  11.0750000   3.4412000   2.5599000   0.1569000   0.0481000
1981 04 07 12   0.0000000   0.0000000   0.0000000  16.7750000   3.8626000   2.8358000   0.1496000   0.0412000
1981 04 08 12   0.0000000   0.0000000   0.0000000  18.5450000   3.3899000   2.4523000   0.1427000   0.0387000
1981 04 09 12   0.0000000   0.0000000   0.0000000  15.2100000   3.7972000   2.7115000   0.1361000   0.0387000
1981 04 10 12   0.0000000   0.0000000   0.0000000  21.7100000   3.9655000   2.7908000   0.1300000   0.0387000
1981 04 11 12   0.0000000   0.0000000   0.0000000  21.3550000   4.0068000   2.7774000   0.1242000   0.0361000
1981 04 12 12   0.0000000   0.0000000   0.0000000  23.1650000   4.2787000   2.9207000   0.1187000   0.0361000
1981 04 13 12   0.0000000   0.0000000   0.0000000  24.0700000   4.2954000   2.8845000   0.1135000   0.0361000
1981 04 14 12   0.0000000   0.0000000   0.0000000  13.9900000   4.0010000   2.6429000   0.1086000   0.0361000
1981 04 15 12   0.0000000   0.0000000   0.0000000  10.0800000   3.4332000   2.2334000   0.1040000   0.0361000
1981 04 16 12   0.0000000   0.0000000   0.0000000  15.6650000   3.8706000   2.4851000   0.0996000   0.0344000
1981 04 17 12   0.0000000   0.0000000   0.0000000  21.0900000   4.6872000   2.9651000   0.0955000   0.0344000
1981 04 18 12   0.0000000   0.0000000   0.0000000  21.0150000   4.2894000   2.6651000   0.0916000   0.0361000
1981 04 19 12   0.0000000  18.6600000  18.6600000  19.1950000   2.6940000   1.6466000   0.3100000   0.0387000
1981 04 20 12   0.0000000   3.2400000   3.2400000  14.3600000   2.5075000   2.4950000   0.1758000   0.0387000
1981 04 21 12   0.0000000   0.0000000   0.0000000  13.1350000   3.2348000   2.8952000   0.1660000   0.0387000
1981 04 22 12   0.0000000   0.0000000   0.0000000  16.6650000   2.6057000   1.7175000   0.1582000   0.0344000
1981 04 23 12   0.0000000   0.0000000   0.0000000  13.8750000   4.3492000   2.8383000   0.1508000   0.0344000
1981 04 24 12   0.0000000   0.0000000   0.0000000  16.2050000   4.6829000   3.0055000   0.1438000   0.0344000
1981 04 25 12   0.0000000   0.0000000   0.0000000  19.8950000   4.9853000   3.1427000   0.1372000   0.0387000
1981 04 26 12   0.0000000   0.0000000   0.0000000  22.4250000   5.1750000   3.2005000   0.1310000   0.0387000
1981 04 27 12   0.0000000   0.0000000   0.0000000  23.6200000   4.9242000   2.9855000   0.1251000   0.0369000
1981 04 28 12   0.0000000   0.0000000   0.0000000  22.5700000   4.3765000   2.6038000   0.1196000   0.0361000
1981 04 29 12   0.0000000   0.0000000   0.0000000  19.1800000   5.1423000   3.0085000   0.1143000   0.0352000
1981 04 30 12   0.0000000   0.0000000   0.0000000  18.1950000   5.0017000   2.8691000   0.1094000   0.0344000
1981 05 01 12   0.0000000   0.0000000   0.0000000  16.7350000   4.7296000   2.6615000   0.1047000   0.0335000
1981 05 02 12   0.0000000   0.0000000   0.0000000  17.1300000   5.0480000   2.7896000   0.1003000   0.0344000
1981 05 03 12   0.0000000   0.0000000   0.0000000  20.3500000   4.7672000   2.5839000   0.0961000   0.0326000
1981 05 04 12   0.0000000   0.0100000   0.0100000  19.7400000   3.3322000   1.7734000   0.0923000   0.0335000
1981 05 05 12   0.0000000   9.3100000   9.3100000  14.8950000   3.2565000   1.7159000   0.1350000   0.0481000
1981 05 06 12   0.0000000   0.0000000   0.0000000  15.0500000   3.8122000   3.7931000   0.1062000   0.0412000
1981 05 07 12   0.0000000   0.0000000   0.0000000  12.6450000   4.0849000   2.1990000   0.1095000   0.0361000
1981 05 08 12   0.0000000  17.8000000  17.8000000  15.5550000   3.3028000   1.7469000   0.2105000   0.3007000
1981 05 09 12   0.0000000  38.5000000  38.5000000  15.9200000   3.1746000   3.1587000   4.1996000   1.0309000
1981 05 10 12   0.0000000   6.5700000   6.5700000   9.6950000   3.1995000   3.1835000   0.3568000   2.1478000
1981 05 11 12   0.0000000   0.0000000   0.0000000  10.2450000   4.5956000   4.0973000   0.3347000   0.6014000
1981 05 12 12   0.0000000   0.3200000   0.3200000  14.6550000   4.6765000   3.1959000   0.3191000   0.6357000
1981 05 13 12   0.0000000   7.3700000   7.3700000  15.7700000   3.3249000   2.3354000   0.3382000   0.7388000
1981 05 14 12   0.0000000   8.0600000   8.0600000  13.3950000   3.3622000   3.3453000   0.3451000   1.3746000
1981 05 15 12   0.0000000   0.0000000   0.0000000  14.2750000   4.8561000   4.7738000   0.3098000   0.4296000
1981 05 16 12   0.0000000   5.6000000   5.6000000  15.6100000   3.2126000   2.2093000   0.3221000   0.5155000
1981 05 17 12   0.0000000  21.1700000  21.1700000  13.6650000   2.1269000   2.1162000   2.6966000   0.6873000
1981 05 18 12   0.0000000  14.2400000  14.2400000  13.5350000   2.3183000   2.3067000   2.2315000   1.3746000
1981 05 19 12   0.0000000   6.0300000   6.0300000  11.3650000   3.2294000   3.2132000   0.4231000   0.9450000
1981 05 20 12   0.0000000   0.0000000   0.0000000  11.9150000   5.0608000   4.7401000   0.3923000   0.2835000
1981 05 21 12   0.0000000   0.0000000   0.0000000  16.3550000   4.9890000   3.8929000   0.3722000   0.1718000
1981 05 22 12   0.0000000   0.0000000   0.0000000  20.2550000   5.0885000   3.8953000   0.3532000   0.1461000
1981 05 23 12   0.0000000   8.2500000   8.2500000  21.6350000   3.9801000   2.9879000   0.3766000   0.1461000
1981 05 24 12   0.0000000   0.0000000   0.0000000  18.0600000   5.7197000   5.4566000   0.3370000   0.1203000
1981 05 25 12   0.0000000   0.0000000   0.0000000  20.2200000   5.4045000   4.0438000   0.3202000   0.1203000
1981 05 26 12   0.0000000   9.3500000   9.3500000  20.1700000   4.5416000   3.3284000   0.3510000   1.1770000
1981 05 27 12   0.0000000   0.0000000   0.0000000  21.1950000   5.3742000   5.3303000   0.3107000   0.2320000
1981 05 28 12   0.0000000   0.0000000   0.0000000  21.0650000   4.6536000   3.4133000   0.2954000   0.2148000
1981 05 29 12   0.0000000  14.4300000  14.4300000  20.5800000   3.5661000   2.5694000   0.6101000   2.0705000
1981 05 30 12   0.0000000  16.8200000  16.8200000  20.2900000   3.8699000   3.8506000   2.1047000   1.3145000
1981 05 31 12   0.0000000   0.0000000   0.0000000  16.8900000   5.6357000   5.6075000   0.3496000   0.3608000
